Headline,Date,category
"
	            Griechische Musiklegende Mikis Theodorakis will die Türkei als Partnerin, nicht als Rivalin
	        ","
			30.08.2020 07:00 Uhr
		",europa
"
	            Parlamentswahl in Montenegro: Spaltung der Gesellschaft als Wahlkampfstrategie
	        ","
			29.08.2020 11:50 Uhr
		",europa
"
	            Schweden: Koranverbrennung löst Unruhen in Malmö aus
	        ","
			29.08.2020 09:37 Uhr
		",europa
"
	            2:0 für Griechenland – Die EU droht der Türkei mit weiteren Sanktionen
	        ","
			28.08.2020 21:25 Uhr
		",europa
"
	            Maas will Sanktionen gegen Minsk und Druck auf Moskau
	        ","
			28.08.2020 20:39 Uhr
		",europa
"
	            ""Merkels Geschenk an Polen"" – Polnische Regierung will deutschen Botschafter nicht
	        ","
			28.08.2020 20:01 Uhr
		",europa
"
	            Europareise: Chinas Außenminister wird Deutschland besuchen
	        ","
			28.08.2020 19:01 Uhr
		",europa
"
	            Weiß-rot-weiß statt rot-grün: Telegram schafft weißrussische Staatsflagge ab
	        ","
			28.08.2020 18:26 Uhr
		",europa
"
	            Unfassbare Tat erschüttert Schweden: Jungen ganze Nacht lang gequält und lebendig begraben
	        ","
			28.08.2020 15:06 Uhr
		",europa
"
	            Europareise: Chinas Außenminister besucht Italien als erste Station
	        ","
			27.08.2020 20:05 Uhr
		",europa
"
	            Österreich: Mehr als eine Million Schusswaffen in Privatbesitz
	        ","
			27.08.2020 18:26 Uhr
		",europa
"
	            Grenoble: Ermittlung nach Video von bewaffneten Drogendealern in sozialen Medien
	        ","
			27.08.2020 17:46 Uhr
		",europa
"
	            Nobelpreisträgerin Alexijewitsch ins weißrussische Untersuchungskomitee vorgeladen
	        ","
			27.08.2020 14:37 Uhr
		",europa
"
	            Professor Gert Schmidt zur Ibiza-Affäre: Man wollte die damalige Regierung in Österreich stürzen
	        ","
			27.08.2020 10:44 Uhr
		",europa
