Headline,Date,category
"
	            Nach schweren Gewalttaten durch BLM-Aktivisten: US-Gouverneur setzt Nationalgarde ein
	        ","
			7.07.2020 13:33 Uhr
		",nordamerika
"
	            Alle Jahre wieder: Kanye West will US-Präsident werden
	        ","
			6.07.2020 16:02 Uhr
		",nordamerika
"
	            Unabhängigkeitstag der USA: Demonstranten verbrennen US-Fahnen
	        ","
			5.07.2020 08:46 Uhr
		",nordamerika
"
	            New York: Waffenkriminalität erreicht Höhepunkt – Polizeihaushalt um eine Milliarde Dollar gekürzt
	        ","
			4.07.2020 15:18 Uhr
		",nordamerika
"
	            Die USA befinden sich in einem ""internen Kalten Krieg"" (Video)
	        ","
			4.07.2020 10:15 Uhr
		",nordamerika
"
	            John Bolton auf Rachefeldzug: Wiederwahl von Trump sei ein ""Risiko"" für Israel
	        ","
			4.07.2020 07:45 Uhr
		",nordamerika
"
	            USA auf Rekordstand mit über 55.000 Corona-Neuinfektionen an einem Tag – Trump beschwichtigt
	        ","
			3.07.2020 18:30 Uhr
		",nordamerika
"
	            Twitter entfernt Trumps Post mit seinem eigenen Foto wegen angeblicher Verletzung der Urheberrechte
	        ","
			3.07.2020 06:15 Uhr
		",nordamerika
"
	            FBI-Quellen: Bewegung im Fall Epstein – Vertraute Ghislaine Maxwell verhaftet
	        ","
			2.07.2020 16:06 Uhr
		",nordamerika
"
	            Russische ""Kopfgeld-Affäre"":  Willkommene Wahlkampfmunition für Joe Biden
	        ","
			1.07.2020 19:18 Uhr
		",nordamerika
"
	            Ende des CHAZ: Großaufgebot der Polizei räumt ""autonome Zone Seattle""
	        ","
			1.07.2020 18:31 Uhr
		",nordamerika
"
	            Anonyme Quellen statt Belege: New York Times bastelt weiter an Kopfgeld-Geschichte
	        ","
			1.07.2020 15:37 Uhr
		",nordamerika
"
	            Gerüchte als Knüller: US-Regierung kritisiert Berichte über russisches Kopfgeld auf US-Soldaten
	        ","
			30.06.2020 21:57 Uhr
		",nordamerika
"
	            BLM-Aktivisten in St. Louis droht Anklage – Bewaffnetes Ehepaar erklärt sich solidarisch mit BLM
	        ","
			30.06.2020 16:22 Uhr
		",nordamerika
"
	            Ölpreis-Crash: US-Fracking-Pionier Chesapeake Energy ist pleite
	        ","
			30.06.2020 06:30 Uhr
		",nordamerika
"
	            USA: Ehepaar richtet vor eigener Villa Waffen auf BLM-Demonstranten
	        ","
			29.06.2020 18:32 Uhr
		",nordamerika
"
	            Russisches Kopfgeld auf US-Soldaten in Afghanistan? – Trump dementiert US-Medienberichte
	        ","
			29.06.2020 16:39 Uhr
		",nordamerika
"
	            Nach Auflösung von Polizeieinheit: Schießereien in New York auf Höchststand (Video)
	        ","
			29.06.2020 10:52 Uhr
		",nordamerika
"
	            Boeing 737 MAX beginnen in den USA Testflüge für erneute Zulassung
	        ","
			29.06.2020 09:44 Uhr
		",nordamerika
"
	            Homeland Security warnte früh vor gewalttätigem Extremismus durch Corona-Lockdown
	        ","
			29.06.2020 06:45 Uhr
		",nordamerika
"
	            Ein Toter in Louisville bei Gedenken an getötete Afroamerikanerin
	        ","
			28.06.2020 15:49 Uhr
		",nordamerika
